,index,max_test_score,mean_test_score,min_test_score,nan_test_score?,param_index,params,std_test_score
27,43,-23.20227999790377,-23.20227999790377,-23.20227999790377,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
28,44,-24.149530841481294,-24.149530841481294,-24.149530841481294,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.1}",0.0
29,46,-24.149530841481294,-24.149530841481294,-24.149530841481294,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.2}",0.0
30,47,-23.20227999790377,-23.20227999790377,-23.20227999790377,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
31,48,-23.20227999790377,-23.20227999790377,-23.20227999790377,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
32,49,-23.20227999790377,-23.20227999790377,-23.20227999790377,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
33,50,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
34,51,-24.149530841481294,-24.149530841481294,-24.149530841481294,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 50, 'min_impurity_decrease': 0.1}",0.0
35,52,-23.20227999790377,-23.20227999790377,-23.20227999790377,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
36,54,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
37,55,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
38,56,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
39,57,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
40,58,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
41,59,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
42,61,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
43,63,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
44,64,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
45,65,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
46,66,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
47,67,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
48,68,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
49,70,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
50,71,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
51,72,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
52,73,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
53,74,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
54,75,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
55,77,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
56,78,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
57,79,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
58,80,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
59,81,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
60,82,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
61,83,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
62,84,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
63,85,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
64,86,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
65,87,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
66,88,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
67,89,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
68,90,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
69,92,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
70,93,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
71,94,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
72,95,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.1}",0.0
73,96,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
74,97,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
75,98,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
76,99,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
77,100,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
78,101,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
79,102,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
80,103,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.01}",0.0
81,106,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 100, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.01}",0.0
82,107,-20.401401263999286,-20.401401263999286,-20.401401263999286,False,0,"{'learning_rate': 0.5, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
83,108,-18.99347535607687,-18.99347535607687,-18.99347535607687,False,0,"{'learning_rate': 0.3, 'n_estimators': 21, 'max_features': None, 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_leaf_nodes': 100, 'min_impurity_decrease': 0.2}",0.0
